,index,rsq,log_slope_pval,log_rsq_adj,rsq_adj,log_rsq,log_slope_val,log_int_val,slope_pval,log_int_pval,slope_val,int_pval,int_val,subj_id
11,(wfpt.108),2.333704462165187e-05,0.6437841658279091,-2.214672712974597e-05,-4.832899120454925e-06,6.023704339441771e-06,-0.00328723556641242,1.3540253340439592,0.3627308411737664,0.0,-0.005440900160117811,0.0,0.9164410619493997,s383
12,(wfpt.109),2.21533431518095e-05,0.412112018768513,-9.627506995180113e-06,-7.259500152345666e-06,1.9788866809977712e-05,-0.0041828500880196785,1.3514448810638917,0.38547550632841576,0.0,-0.004145099699928956,0.0,0.888094135700853,s384
13,(wfpt.11),2.54602140747906e-05,0.636573609901559,-2.1889862258150927e-05,-2.7096698562711907e-06,6.291676134417834e-06,0.0027421438544388277,1.3304592015658836,0.3417687154722787,0.0,0.004955993847662481,0.0,0.8674556016644748,s032
14,(wfpt.110),0.0006338343441164573,0.00020949395074864124,0.00036435457240902025,0.0006052793933861711,0.00039293845795829174,-0.029779854616107077,1.3905729535890452,2.4700167688370455e-06,0.0,-0.025638391675604492,0.0,1.0207025670661851,s388
15,(wfpt.111),0.011755400590483078,2.1479243758298575e-110,0.013927030700458753,0.011727561146023913,0.013954834816327866,0.11479998605045995,1.070376904560401,2.75303160956154e-93,0.0,0.10987182483341161,0.0,0.4500188616276406,s391
16,(wfpt.112),2.381726078592994e-05,0.12330696877923669,3.872968153073586e-05,-4.352669428220324e-06,6.689839812334952e-05,0.008702386208629856,1.3172680852906176,0.35783892919092586,0.0,0.005079227707535558,0.0,0.8233139920960753,s396
17,(wfpt.113),1.6320078429776785e-06,0.5741342306037589,-1.956123983704039e-05,-2.6538547343024632e-05,9.029535851023951e-06,-0.0023698095518725378,1.3271107289348776,0.8097944728778061,0.0,-0.0019236456081345114,0.0,0.6967816280273877,s397
18,(wfpt.114),4.205499639309274e-06,0.7403769578789604,-2.508594726968738e-05,-2.3964983050017707e-05,3.094092912547808e-06,0.0019686958403476243,1.3772268133018497,0.699219540542636,0.0,-0.0021233671016928114,0.0,1.084131194263764,s402
19,(wfpt.115),8.76160770555412e-05,0.0444226750680024,8.565853908870658e-05,5.9447944092405614e-05,0.00011382910794233148,-0.011058985263841577,1.3150336376476404,0.07779920473401565,0.0,-0.009852264901823525,0.0,0.7529226139926422,s403
20,(wfpt.116),1.7171863793685738e-05,0.541034323919583,-1.764493926148525e-05,-1.0998253625160714e-05,1.052536539325466e-05,0.002819322026854941,1.305074434025739,0.4349522192063908,0.0,0.004037855433109557,0.0,0.7164961141891488,s408
21,(wfpt.117),4.665931626957054e-06,0.5260417216965154,-1.6846602559850155e-05,-2.350453809163433e-05,1.1326854169380063e-05,-0.002457096851694691,1.3921287512879772,0.6840257689946003,0.0,-0.0016911917968327216,0.0,1.0281695441897796,s409
22,(wfpt.118),5.416022874626947e-08,0.15433744992187726,2.9002869792016384e-05,-2.8116439406256077e-05,5.7190123065486986e-05,0.007324187638066713,1.3166059566019888,0.9650264229611394,0.0,0.00020856983138207823,0.0,0.8415549129501705,s420
23,(wfpt.119),3.767651245256687e-05,0.4258559458487088,-1.0307361477446264e-05,9.506972661887936e-06,1.78635300478458e-05,0.0027014769275485497,1.3852838982112265,0.24748466245822365,0.0,0.00464464174473731,0.0,1.0174341693459246,s421
